nom_estacio,data,hour,NO2,has_null
Sants,2013-01-23,1,36.507297491403015,False
Sants,2013-01-23,2,21.507297491403012,False
Sants,2013-01-23,3,15.507297491403015,False
Sants,2013-01-23,4,18.507297491403012,False
Sants,2013-01-23,5,25.507297491403012,False
Sants,2013-01-23,6,25.507297491403012,False
Sants,2013-01-23,7,41.507297491403015,False
Sants,2013-01-23,8,30.507297491403012,False
Sants,2013-01-23,9,36.507297491403015,False
Sants,2013-01-23,10,36.507297491403015,False
Sants,2013-01-23,11,33.507297491403015,False
Sants,2013-01-23,12,29.507297491403012,False
Sants,2013-01-23,13,25.507297491403012,False
Sants,2013-01-23,14,24.507297491403012,False
Sants,2013-01-23,15,20.507297491403012,False
Sants,2013-01-23,16,22.507297491403012,False
Sants,2013-01-23,17,27.507297491403012,False
Sants,2013-01-23,18,36.507297491403015,False
Sants,2013-01-23,19,31.507297491403012,False
Sants,2013-01-23,20,25.507297491403012,False
Sants,2013-01-23,21,27.507297491403012,False
Sants,2013-01-23,22,24.507297491403012,False
Sants,2013-01-23,23,19.507297491403012,False
Sants,2013-01-23,24,16.507297491403015,False
Sants,2013-01-24,1,1.5853466379056478,False
Sants,2013-01-24,2,3.585346637905648,False
Sants,2013-01-24,3,-0.4146533620943522,False
Sants,2013-01-24,4,3.585346637905648,False
Sants,2013-01-24,5,4.585346637905648,False
Sants,2013-01-24,6,7.585346637905648,False
Sants,2013-01-24,7,8.585346637905648,False
Sants,2013-01-24,8,18.585346637905648,False
Sants,2013-01-24,9,36.58534663790565,False
Sants,2013-01-24,10,47.58534663790565,False
Sants,2013-01-24,11,46.58534663790565,False
Sants,2013-01-24,12,19.585346637905648,False
Sants,2013-01-24,13,17.585346637905648,False
Sants,2013-01-24,14,12.585346637905648,False
Sants,2013-01-24,15,13.585346637905648,False
Sants,2013-01-24,16,17.585346637905648,False
Sants,2013-01-24,17,27.585346637905648,False
Sants,2013-01-24,18,52.58534663790565,False
Sants,2013-01-24,19,56.58534663790565,False
Sants,2013-01-24,20,67.58534663790564,False
Sants,2013-01-24,21,59.58534663790565,False
Sants,2013-01-24,22,66.58534663790564,False
Sants,2013-01-24,23,74.58534663790564,False
Sants,2013-01-24,24,47.58534663790565,False
Sants,2013-01-25,1,34.97408514417813,False
Sants,2013-01-25,2,24.97408514417813,False
Sants,2013-01-25,3,22.97408514417813,False
Sants,2013-01-25,4,20.97408514417813,False
Sants,2013-01-25,5,18.97408514417813,False
Sants,2013-01-25,6,20.97408514417813,False
Sants,2013-01-25,7,27.97408514417813,False
Sants,2013-01-25,8,45.97408514417813,False
Sants,2013-01-25,9,55.97408514417813,False
Sants,2013-01-25,10,44.97408514417813,False
Sants,2013-01-25,11,40.97408514417813,False
Sants,2013-01-25,12,38.97408514417813,False
Sants,2013-01-25,13,37.97408514417813,False
Sants,2013-01-25,14,34.97408514417813,False
Sants,2013-01-25,15,38.97408514417813,False
Sants,2013-01-25,16,43.97408514417813,False
Sants,2013-01-25,17,46.97408514417813,False
Sants,2013-01-25,18,50.97408514417813,False
Sants,2013-01-25,19,55.97408514417813,False
Sants,2013-01-25,20,62.97408514417813,False
Sants,2013-01-25,21,43.97408514417813,False
Sants,2013-01-25,22,48.97408514417813,False
Sants,2013-01-25,23,46.97408514417813,False
Sants,2013-01-25,24,38.97408514417813,False
Sants,2013-01-26,1,63.738041942263976,False
Sants,2013-01-26,2,75.73804194226398,False
Sants,2013-01-26,3,59.738041942263976,False
Sants,2013-01-26,4,71.73804194226398,False
Sants,2013-01-26,5,48.738041942263976,False
Sants,2013-01-26,6,50.738041942263976,False
Sants,2013-01-26,7,51.738041942263976,False
Sants,2013-01-26,8,57.738041942263976,False
Sants,2013-01-26,9,81.73804194226398,False
Sants,2013-01-26,10,100.73804194226398,False
Sants,2013-01-26,11,79.73804194226398,False
Sants,2013-01-26,12,77.73804194226398,False
Sants,2013-01-26,13,72.73804194226398,False
Sants,2013-01-26,14,81.73804194226398,False
Sants,2013-01-26,15,60.738041942263976,False
Sants,2013-01-26,16,54.738041942263976,False
Sants,2013-01-26,17,51.738041942263976,False
Sants,2013-01-26,18,53.738041942263976,False
Sants,2013-01-26,19,64.73804194226398,False
Sants,2013-01-26,20,67.73804194226398,False
Sants,2013-01-26,21,71.73804194226398,False
Sants,2013-01-26,22,88.73804194226398,False
Sants,2013-01-26,23,88.73804194226398,False
Sants,2013-01-26,24,113.73804194226398,False
Sants,2013-01-27,1,106.43557185983148,False
Sants,2013-01-27,2,81.43557185983148,False
Sants,2013-01-27,3,54.43557185983149,False
Sants,2013-01-27,4,58.43557185983149,False
Sants,2013-01-27,5,70.43557185983148,False
